Name,UserName,Timestamp,Verified,Tweets,Comments,Retweets,Likes,Impressions,Tags,Tweet Link,Tweet ID,Disaster
calentamientoglobal,@calentamiento23,2024-03-01T14:11:23.000Z,FALSE,"Estás noticias cada vez serán más frecuentes por el calentamiento global.
Sequía en Sicilia #GlobalWarming #drought",0,1,1,37,"['#GlobalWarming', '#drought']",https://twitter.com/calentamiento23/status/1763567716605075517,1.76357E+18,Drought
Detecting_Chicago,@TommyDecker87,2024-02-28T02:02:25.000Z,FALSE,Right when the storm front got to us. #Tornado #tornadoes #stormchasing #Chicago,0,0,1,1100,"['#Tornado', '#tornadoes', '#stormchasing', '#Chicago']",https://twitter.com/TommyDecker87/status/1762659487725355290,1.76266E+18,Tornadoes
Nick Nauslar,@NickyNaus,2024-02-27T20:11:13.000Z,FALSE,"Wildfires continue to rip ahead of approaching cold front. Westerly wind gusts 50-60+ mph, RH 15-20%, and temps in the 70s and 80s. Northerly wind shift incoming (fire flank becomes head fire) but RH/temps should rise/decrease quickly  #txwx #okwx #wildfires",1,9,34,6100,"['#txwx', '#okwx', '#wildfires']",https://twitter.com/NickyNaus/status/1762571106190586367,1.76257E+18,Wildfire
Frankie King ♔,@kingkaps7,2024-03-02T14:41:59.000Z,FALSE, Today in The #US  #Texas #wildfires: #twokilled in #historic blaze as up to #500structures destroyed#Higher #temperatures and #winds forecast in the coming #days could make #firefighting conditions more difficult.,0,0,0,74,"['#US', '#Texas', '#wildfires', '#twokilled', '#historic', '#500structures', '#Higher', '#temperatures', '#winds', '#days', '#firefighting']",https://twitter.com/kingkaps7/status/1763937802516136080,1.76394E+18,Wildfire
Moms Clean Air Force,@CleanAirMoms,2024-03-03T13:37:26.000Z,TRUE,With the #SmokehouseCreekFire still burning  here is how #wildfires impact human health ,0,0,1,312,"['#SmokehouseCreekFire', '#wildfires']",https://twitter.com/CleanAirMoms/status/1764283948060778766,1.76428E+18,Wildfire
DBinWA,@DBinWA2,2024-03-03T16:41:39.000Z,FALSE,#CA won't store that excess #water so they can have #drought conditions later in the year  #Democrats,0,0,0,2,"['#CA', '#water', '#drought', '#Democrats']",https://twitter.com/DBinWA2/status/1764330308877406633,1.76433E+18,Drought
世田谷地震研究所 Earthquake Research Institu Tokyo,@Earthquakejp24,2024-03-04T08:40:23.000Z,FALSE,"2024/03/04 17:32:01
石川県能登地方で地震
 ・最大震度3
 ・マグニチュード4
 ・深さ10km
Earthquake in Noto region, Ishikawa Prefecture Japan M4

★発生時の記録映像は↓こちらよりhttps://youtu.be/OLDeziSi5s0",0,1,2,243,"['', '', '']",https://twitter.com/Earthquakejp24/status/1764571581630836773,1.76457E+18,Earthquake
Techno Pakistani,@technopakistan_,2024-02-29T21:59:41.000Z,FALSE,"Sindh, Including Karachi, Braces for Heavy Rain; Emergency Declared

Read More: https://technopakistani.com/sindh-including-karachi-braces-for-heavy-rain/…#karachi #rain #floods #floodinsindh  #airquality #floodintimation",0,0,0,124,"['#karachi', '#rain', '#floods', '#floodinsindh', '#airquality', '#floodintimation']",https://twitter.com/technopakistan_/status/1763323180993949866,1.76332E+18,Floods
My Life as an Asthma Mom,@life_asthma,2024-03-01T17:00:54.000Z,FALSE,"Do you live in or near Texas, and are struggling with smoke from the Texas #wildfires? Here’s a video from Michigan Medical that shows how to make a low cost air filter ",0,0,1,59,['#wildfires'],https://twitter.com/life_asthma/status/1763610376099578271,1.76361E+18,Wildfire
BSCG Scotland,@bscgscotland,2024-02-29T14:01:19.000Z,FALSE,"""Many parts"" of South America have been experiencing #drought ""..atmospheric composition forecasts"" reveal  how  ""the smoke transport is covering a large area of the region and causing increased air pollution in populated areas.""https://atmosphere.copernicus.eu/copernicus-highest-wildfire-emissions-february-brazil-venezuela-and-bolivia… #ClimateActionNow",0,0,0,26,"['#drought', '#ClimateActionNow']",https://twitter.com/bscgscotland/status/1763202794813546823,1.7632E+18,Drought
USAID Kenya,@USAIDKenya,2024-03-01T05:58:01.000Z,FALSE,"True resilience knows no bounds!

Watch these small scale women traders in Kisima Market, Samburu County, thriving in business, despite challenges such as #Drought, #Floods, #Locust invasions among others.

cc:   ",0,0,0,253,"['#Drought', '#Floods', '#Locust']",https://twitter.com/USAIDKenya/status/1763443555761336561,1.76344E+18,Drought
Jurij Kuhar,@alpha7B5,2024-03-04T08:04:32.000Z,TRUE,#Acapulco #Wildfires,0,0,0,57,"['#Acapulco', '#Wildfires']",https://twitter.com/alpha7B5/status/1764562556729819522,1.76456E+18,Wildfire
Earthquake Alerts,@QuakeAlerts,2024-03-04T06:29:50.000Z,TRUE,"A magnitude 5.4 earthquake took place 32km NNW of Cholpon-Ata, Kyrgyzstan at 06:22 UTC (8 minutes ago). The depth was 10km and was reported by GFZ. #earthquake #earthquakes #Cholpon-Ata #Kyrgyzstan",0,1,1,133,"['#earthquake', '#earthquakes', '#Cholpon', '#Kyrgyzstan']",https://twitter.com/QuakeAlerts/status/1764538726217039927,1.76454E+18,Earthquake
Michael Barthel (Fly Eagles Fly ),@RealMiBaWi,2024-02-28T22:56:01.000Z,FALSE,"Not much left ... Texas, Panhandle
02/28/2024 Garret Duvall #Texas #Panhandle #Wildfire #Wildfires #SmokehouseCreekFire",4,13,20,1800,"['#Texas', '#Panhandle', '#Wildfire', '#Wildfires', '#SmokehouseCreekFire']",https://twitter.com/RealMiBaWi/status/1762974965932908830,1.76297E+18,Wildfire
AllQuakes - EMSC,@EMSC,2024-03-04T04:48:46.000Z,FALSE,#Earthquake (#σεισμός) M2.2 strikes 23 km S of #Metsovo (#Greece) 2 min ago. More info:,0,2,1,413,"['#Earthquake', '#σεισμός', '#Metsovo', '#Greece']",https://twitter.com/EMSC/status/1764513291273920889,1.76451E+18,Earthquake
Winnipeg Jets History #AllTimeJets,@WpgJetsStats,2024-03-02T17:25:35.000Z,FALSE,2-Mar-24 With Jets facing off today vs #Hurricanes there are 13 #GoJetsGo players that have also played for #CauseChaos-There are 2 current Jets/Hurricanes (Niederreiter/Lemieux)-Ladd is the combined leader in GP & TP-Jay Harrison has most combined PIM #WPGvsCAR #AdoptDontShop,0,0,0,107,"['#Hurricanes', '#GoJetsGo', '#CauseChaos', '#WPGvsCAR', '#AdoptDontShop']",https://twitter.com/WpgJetsStats/status/1763978973736767861,1.76398E+18,Hurricanes
Texoma Transportation LLC 708-872-8737,@TexomaTransport,2024-02-28T16:37:34.000Z,TRUE,"As of 7 a.m. Wednesday., the #SmokehouseCreek  #Fire has burned 500,000 acres, the second largest in #Texas #history. It is 0 percent contained. #Wildfires #Panhandle #WesternOklahoma 

Please #PrayForTexas & #PrayForOklahoma! ",1,10,11,628,"['#SmokehouseCreek', '#Fire', '#Texas', '#history', '#Wildfires', '#Panhandle', '#WesternOklahoma', '#PrayForTexas', '#PrayForOklahoma']",https://twitter.com/TexomaTransport/status/1762879726559920551,1.76288E+18,Wildfire
MH Chronicle,@MHNewsDaily,2024-02-28T09:07:05.000Z,TRUE,"Footage of the wildfires north east of Amarillo, Texas, United States  
| 27 February 2024 |#Amarillo #wildfires #Texas ",1,6,6,1700,"['#Amarillo', '#wildfires', '#Texas']",https://twitter.com/MHNewsDaily/status/1762766359467868178,1.76277E+18,Wildfire
QCLoserQCSN,@QCLoserISVG,2024-02-26T00:23:30.000Z,FALSE,#NHL#Sabres vs #Hurricanes#LetsGoBuffalo #CauseChaos,0,0,0,69,"['#NHL', '#Sabres', '#Hurricanes', '#LetsGoBuffalo', '#CauseChaos']",https://twitter.com/QCLoserISVG/status/1761909821555560796,1.76191E+18,Hurricanes
TV9 Kannada,@tv9kannada,2024-03-01T07:42:06.000Z,TRUE,ಭೀಕರ ಬರದಿಂದ ತತ್ತರಿಸುತ್ತಿದೆ ಕೊಪ್ಪಳ#Koppal #drought #drinkingwater,0,0,1,405,"['#Koppal', '#drought', '#drinkingwater']",https://twitter.com/tv9kannada/status/1763469748774281248,1.76347E+18,Drought
NIDIS Drought.gov,@NOAADrought,2024-02-29T16:18:12.000Z,FALSE,"Most of the West stays cool and wet next week, according to ’s .

The Plains to the East Coast looks warm (again) and wet, which could mean improvements or degradations to dry areas, depending on how much rain falls. #drought 
 http://drought.gov/forecasts ",0,10,22,9200,['#drought'],https://twitter.com/NOAADrought/status/1763237240044425599,1.76324E+18,Drought
life pakistani,@_lifepakistani,2024-02-28T11:30:00.000Z,FALSE,"Urgent Update: Gwadar submerged after unprecedented heavy rainfall. Our thoughts are with everyone affected by this natural disaster. Stay safe.
Visit our Website: https://bit.ly/3DXrwYp#Gwadar #Floods #lifepakistani #HeavyRain #Flood #NaturalDisaster #Emergency #DisasterRelief",0,1,0,30,"['#Gwadar', '#Floods', '#lifepakistani', '#HeavyRain', '#Flood', '#NaturalDisaster', '#Emergency', '#DisasterRelief']",https://twitter.com/_lifepakistani/status/1762802327684104383,1.7628E+18,Floods
Detecting_Chicago,@TommyDecker87,2024-02-28T01:59:05.000Z,FALSE,The calm before the storm hit. #Tornado #tornadoes #Chicago,0,1,2,1400,"['#Tornado', '#tornadoes', '#Chicago']",https://twitter.com/TommyDecker87/status/1762658651649540411,1.76266E+18,Tornadoes
D. Staples,@Mystime,2024-03-03T21:34:33.000Z,FALSE,"https://dailykos.com/stories/2024/2/28/2226429/-February-in-Texas-Panhandle-burns-Cruz-Abbott-elsewhere?detail=emaildkg&pm_source=DKRE&pm_medium=email… #Pantex #Texas #Wildfires #TedCruz #Abbott both freaking self-centered losers who don't care about ppl, only their racism & bank accounts. #VoteBlueToSaveDemocracy #VoteBlueToStopTheStupid #VoteBlueToProtectYourRights #VoteBlueDownTheBallot",0,1,2,60,"['#Pantex', '#Texas', '#Wildfires', '#TedCruz', '#Abbott', '#VoteBlueToSaveDemocracy', '#VoteBlueToStopTheStupid', '#VoteBlueToProtectYourRights', '#VoteBlueDownTheBallot']",https://twitter.com/Mystime/status/1764404016967213463,1.7644E+18,Wildfire
activist360,@activist360_co,2024-02-25T02:37:44.000Z,FALSE,These wildfires never went out — they just moved underground. Canada’s record wildfire season keeps burning through the winter.https://bit.ly/49MYHM5 #ClimateCrisis #Fires #Wildfires #ZombieFires #WinterFires #Canada #HotSpots #AirQuality #Drought #ExtremeDrought #ElNiño,1,3,3,350,"['#ClimateCrisis', '#Fires', '#Wildfires', '#ZombieFires', '#WinterFires', '#Canada', '#HotSpots', '#AirQuality', '#Drought', '#ExtremeDrought', '#ElNiño']",https://twitter.com/activist360_co/status/1761581215084065151,1.76158E+18,Drought
Alexandre Chut,@Alexandre_Chut,2024-03-01T20:54:44.000Z,FALSE,"#Texas #Wildfires Emergency teams are on heightened alert, implementing all possible measures to safeguard communities and stop the spread. The situation is dire. Let’s unite during these difficult times. Your safety is crucial. Stay informed #Emergency #vine #DunePart2 #blast",0,0,0,68,"['#Texas', '#Wildfires', '#Emergency', '#vine', '#DunePart2', '#blast']",https://twitter.com/Alexandre_Chut/status/1763669223555948626,1.76367E+18,Wildfire
Ericson Report,@EricsonReport,2024-02-28T17:54:48.000Z,TRUE,"WILDFIRES DON'T SPONTANEOUSLY COMBUST

Something ignited them.

Tell us what started each fire and don't take a YEAR+ to explain it.

Where are the TANKERS? There's a big lake nearby.

I covered wildfires in California for 8 years and many turned out to be ARSON.",4,9,23,645,[''],https://twitter.com/EricsonReport/status/1762899165183430882,1.7629E+18,Wildfire
Earthquake Monitor,@EQAlerts,2024-03-04T05:32:08.000Z,FALSE,#Earthquake M4.1 New Zealand 5mins ago  4 Mar 05:27 UTC - report/info:,0,3,6,555,['#Earthquake'],https://twitter.com/EQAlerts/status/1764524207436603802,1.76452E+18,Earthquake
Helis.com,@HelisDatabase,2024-03-02T11:23:52.000Z,FALSE,Rain Industries and Sikorsky demonstrate early detection and rapid response to #wildfires with an autonomous #BlackHawk #helicopter   https://helis.com/database/news/firefighter-black-hawk-drone/… #drones #firefighters,0,2,4,1300,"['#wildfires', '#BlackHawk', '#helicopter', '#drones', '#firefighters']",https://twitter.com/HelisDatabase/status/1763887948037009664,1.76389E+18,Wildfire
TAMU College of Agriculture & Life Sciences,@aglifesciences,2024-03-03T17:47:01.000Z,FALSE,"Aggies, the Texas Panhandle needs our help! The  has put together a donations and resource page for how you can help Texans impacted by the #wildfires. Please pass this along and check out the regularly updated page here: http://tx.ag/WildfireRelief",1,20,57,8800,['#wildfires'],https://twitter.com/aglifesciences/status/1764346758480465944,1.76435E+18,Wildfire
𝕁𝕒𝕕𝕖𝕕,@Jaded42358177,2024-03-03T11:01:17.000Z,FALSE," #DEW #DirectedEnergyWeapons #Deepstate #Agenda2030 #WEF #Wildfires #WeatherWarfare #Arson #Depopulation #Maui #Texas #NWO 

Will This Happen in Florida?? They have just Geo-Mapped Parts of Florida for possible Target Aquistion to start Fires..HEADS UP PATRIOTS IN FLORIDA!! ",0,1,2,121,"['#DEW', '#DirectedEnergyWeapons', '#Deepstate', '#Agenda2030', '#WEF', '#Wildfires', '#WeatherWarfare', '#Arson', '#Depopulation', '#Maui', '#Texas', '#NWO']",https://twitter.com/Jaded42358177/status/1764244650670387534,1.76424E+18,Wildfire
ZombieRaven28,@ZombieRaven28,2024-02-24T08:12:16.000Z,FALSE,"New YT Video

Timberborn Update 5 Ep.26https://youtu.be/q-8R1510SLQ#timberborn #builder #fun #beavers #Farming #tree #trees #water #UPDATE #DAM #Drought #timber #Gaming #letsplay #steam #YouTuber #youtube #VIDEO #rivers #Robots #Robot #Robotics #wood #civilization #update5 #brige",0,0,2,254,"['#timberborn', '#builder', '#fun', '#beavers', '#Farming', '#tree', '#trees', '#water', '#UPDATE', '#DAM', '#Drought', '#timber', '#Gaming', '#letsplay', '#steam', '#YouTuber', '#youtube', '#VIDEO', '#rivers', '#Robots', '#Robot', '#Robotics', '#wood', '#civilization', '#update5', '#brige']",https://twitter.com/ZombieRaven28/status/1761303011421307320,1.7613E+18,Drought
Mark Parrington,@m_parrington,2024-03-01T08:33:50.000Z,FALSE,"Global #wildfires #openburning intensity & emissions for February 2024 in #CopernicusAtmosphere Monitoring Service GFAS data https://ads.atmosphere.copernicus.eu/cdsapp#!/dataset/cams-global-fire-emissions-gfas?tab=overview…. Notable fires in Chile, Brazil, Australia & Texas in addition to seasonal fires in tropical N Africa/SE Asia.",2,19,26,6500,"['#wildfires', '#openburning', '#CopernicusAtmosphere']",https://twitter.com/m_parrington/status/1763482766421754361,1.76348E+18,Wildfire
freedom12,@freedom12_org,2024-02-28T02:55:58.000Z,FALSE,"""Let's stand with our neighbors in Texas, as wildfires prompt disaster declaration in 60 counties. Count on Texas toughness to persevere. #TexasStrong #Wildfires""",0,0,0,88,"['#TexasStrong', '#Wildfires']",https://twitter.com/freedom12_org/status/1762672963609154031,1.76267E+18,Wildfire
Rhonda (Mermy),@rkmeeks72,2024-02-28T12:50:37.000Z,TRUE,Good morning friends. Have a beautiful Wednesday.  #PrayersForTexas #Wildfires ,14,2,43,450,"['#PrayersForTexas', '#Wildfires']",https://twitter.com/rkmeeks72/status/1762822612047077653,1.76282E+18,Wildfire
Victor,@WWBugs,2024-02-27T02:46:55.000Z,FALSE,Hotels on the Western Costa del Sol are going to see their water flow reduced from now on after the latest restrictions approved by Acosol and the Mancomunidad of the region. #spain #drought #water #conservation,0,0,0,13,"['#spain', '#drought', '#water', '#conservation']",https://twitter.com/WWBugs/status/1762308300832723455,1.76231E+18,Drought
Kolbarnews English,@Kolbarnews_En,2024-02-27T15:37:05.000Z,TRUE,"#Iran #Balochistan Images of Sukhtbari cars trapped in floods.

According to Kolbarnews, the sent images show that following the #rainfall on February 26th and the #floods in the White Mountain area of #Saravan, at least 20 #Sukhtbars were trapped in the flood in this area.…",0,1,1,99,"['#Iran', '#Balochistan', '#rainfall', '#floods', '#Saravan', '#Sukhtbars']",https://twitter.com/Kolbarnews_En/status/1762502117929980391,1.7625E+18,Floods
AllQuakes - EMSC,@EMSC,2024-03-04T06:13:27.000Z,FALSE,"#Earthquake M4.9 strikes 876 km SE of #Grytviken (S. Georgia, S. Sandwich Is.) 16 min ago. More info:",0,1,2,317,"['#Earthquake', '#Grytviken']",https://twitter.com/EMSC/status/1764534602461274314,1.76453E+18,Earthquake
Sun Sentinel Sports,@Sentinel_Sports,2024-02-27T02:43:07.000Z,FALSE,#Miami’s late rally falls short vs. No. 9 #North #Carolina; #Hurricanes drop seventh straight https://trib.al/Ih7tVYY #UM #UNC #ACC,0,1,0,1000,"['#Miami', '#North', '#Carolina', '#Hurricanes', '#UM', '#UNC', '#ACC']",https://twitter.com/Sentinel_Sports/status/1762307345038619087,1.76231E+18,Hurricanes
Texas A&M AgriLife,@AgriLife,2024-02-29T17:52:07.000Z,FALSE,"Emergency response personnel from  and  are actively working to help contain the Panhandle #wildfires, manage loss and provide resources for people and livestock.

We are proud of these selfless individuals seeking to help Texans today and every day.",2,4,19,1200,['#wildfires'],https://twitter.com/AgriLife/status/1763260877350818024,1.76326E+18,Wildfire
Mike,@PantherMike182,2024-03-01T00:00:52.000Z,TRUE,"Did Sleepy Joe just say the quiet part out loud? 

Remember the Blue Roofs in Maui #Texasfire #TexasBorder #Wildfires #Texas #BorderCrisis #Trump #Biden",0,1,6,1400,"['#Texasfire', '#TexasBorder', '#Wildfires', '#Texas', '#BorderCrisis', '#Trump', '#Biden']",https://twitter.com/PantherMike182/status/1763353676805239133,1.76335E+18,Wildfire
ReliefWeb,@reliefweb,2024-02-26T20:04:45.000Z,FALSE,"The Greater #HornofAfrica is forecast to get above-average rainfall,  reports. Whilst this is a welcome prospect for food security after the prolonged #drought that gripped the region until early 2023, it is accompanied by the risk that flooding. https://buff.ly/3SRP08f",1,0,0,523,"['#HornofAfrica', '#drought']",https://twitter.com/reliefweb/status/1762207091555525108,1.76221E+18,Drought
ES&E Magazine,@ESEMAG,2024-02-28T19:22:00.000Z,FALSE,"The Oldman Reservoir dropped to 26% in November. The Saint Mary Reservoir levels have reached single digits, when they should be over 50%. Waterton Reservoir levels are also significantly lower than normal for this time of year. https://ow.ly/IX3k50QIU0y#water #drought",0,0,1,25,"['#water', '#drought']",https://twitter.com/ESEMAG/status/1762921109538652182,1.76292E+18,Drought
Atmoswater Research,@atmoswater,2024-02-28T18:39:04.000Z,FALSE,Valuable survey of the burgeoning #water-from air industry's active companies and their products in a 554-page #ebook (only USD 25 until Feb 29)   - https://atmoswater.com/store/p518/wwfacphandbook2024.html… #innovation #business #drought #SDG6 #HVAC,0,0,0,18,"['#water', '#ebook', '#innovation', '#business', '#drought', '#SDG6', '#HVAC']",https://twitter.com/atmoswater/status/1762910305133412776,1.76291E+18,Drought
DISASTER TRACKER,@DisasterTrackHQ,2024-02-27T11:46:29.000Z,FALSE,"Torrential rainfall has caused flooding that led to the drowning of animals in the low-lying areas in Gwadar, Balochistan Province, Pakistan  
| 27 February 2024 |#floods #flooding #Pakistan #Balochistan #Gwadar ",4,89,99,14000,"['#floods', '#flooding', '#Pakistan', '#Balochistan', '#Gwadar']",https://twitter.com/DisasterTrackHQ/status/1762444087855104209,1.76244E+18,Floods
JHilEnFuego,@jhilenfuego,2024-02-28T15:47:44.000Z,FALSE,I’ve already called my mom and told her to get her ass here to DFW. She lives in Lubbock.      #Texas #wildfires,2,1,2,455,"['#Texas', '#wildfires']",https://twitter.com/jhilenfuego/status/1762867187188908463,1.76287E+18,Wildfire
AgriRocket,@agrirocket_eng,2024-03-01T13:45:31.000Z,FALSE," Warning: El Niño Drought Ahead!  Stay informed and stay prepared! 

 #ElNiñoDrought #WaterConservation #Drought #elnino #savecrops #savewater #savelivestock",0,0,2,113,"['#ElNiñoDrought', '#WaterConservation', '#Drought', '#elnino', '#savecrops', '#savewater', '#savelivestock']",https://twitter.com/agrirocket_eng/status/1763561204532793721,1.76356E+18,Drought
Every Earthquake,@everyEarthquake,2024-03-04T06:07:06.000Z,TRUE,"USGS reports a M1.18 earthquake, 1 km SSE of Tracyton, Washington on 3/3/24 @ 14:08:41 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/uw61987106…#earthquake",0,1,1,223,['#earthquake'],https://twitter.com/everyEarthquake/status/1764533006746710115,1.76453E+18,Earthquake
"World Weather, Inc.",@worldwx,2024-03-03T22:53:45.000Z,FALSE,"Looking for snow totals from the Canadian Prairies. How great has the snow been this weekend? #snow, #Canada, #CanadaPrairies, #drought",23,1,3,5800,"['#snow', '#Canada', '#CanadaPrairies', '#drought']",https://twitter.com/worldwx/status/1764423947028684869,1.76442E+18,Drought
Dr. Mahdi Baghfalaki,@DMBaghfalaki,2024-03-02T07:38:23.000Z,FALSE,"Update: In S&B province,  has extended relief & rescue to over 1,500 HHs, providing emergency #shelter to 370 HHs across 11 counties since the onset of the #floods. With 61 rescue teams & 2 RARO helicopters, aid efforts are in full swing to assist the flood-affected.",0,2,4,102,"['#shelter', '#floods']",https://twitter.com/DMBaghfalaki/status/1763831202937524545,1.76383E+18,Floods
AllQuakes - EMSC,@EMSC,2024-03-04T05:21:15.000Z,FALSE,#Earthquake (#σεισμός) M2.6 strikes 27 km S of #Livadeiá (#Greece) 2 min ago. More info:,0,2,1,434,"['#Earthquake', '#σεισμός', '#Livadeiá', '#Greece']",https://twitter.com/EMSC/status/1764521464705728856,1.76452E+18,Earthquake
UAH Lab for Applied Science,@UAH_LAS,2024-02-26T19:39:51.000Z,FALSE,LAS in the Field of  visited several landslide sites across Nepal. Learn more about her work supporting the  HKH hub () and how  can be used to prep for natural #hazards like #landslides and #floods https://bit.ly/lasField02,0,4,6,440,"['#hazards', '#landslides', '#floods']",https://twitter.com/UAH_LAS/status/1762200823616930112,1.7622E+18,Floods
Every Earthquake,@everyEarthquake,2024-03-04T06:21:06.000Z,TRUE,"USGS reports a M0.44 earthquake, 4 km W of Cobb, CA on 3/4/24 @ 6:18:46 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/nc74011556…#earthquake",0,0,1,227,['#earthquake'],https://twitter.com/everyEarthquake/status/1764536529895014799,1.76454E+18,Earthquake
Copernicus EMS,@CopernicusEMS,2024-02-28T09:20:37.000Z,FALSE,"According to our #EDO CDI, in the st ten-day period of February:The #Mediterranean region continued to be affected by #drought  conditions19.6% of the EU-27+UK territory was in Warning Conditions0.9% was in Alert Conditions http://e.copernicus.eu/EDO_CDI",1,14,19,2300,"['#EDO', '#Mediterranean', '#drought']",https://twitter.com/CopernicusEMS/status/1762769764571607550,1.76277E+18,Drought
Brian Koziol,@BrianWGR,2024-02-25T22:57:52.000Z,FALSE,"#Sabres-#Hurricanes on  now!
Luukkonen v Martin 
BUF scratches:  R. Johnson, Clague, Olofsson
Owen Power returns to lineup 
Latest line:  Buffalo +115",1,1,3,2200,"['#Sabres', '#Hurricanes']",https://twitter.com/BrianWGR/status/1761888267840966750,1.76189E+18,Hurricanes
Sveta_Maks,@SvetaMaks2,2024-02-26T19:49:43.000Z,FALSE,We urgently require a Global Warning and Rescue Service for #Disasters. Let's join hands for the survival of #humanity! #climate #climatecrisis #technical #wildfire #landslides #floods #earthquakes #disasters #FlashFlood #12000yearsCycle,0,0,0,51,"['#Disasters', '#humanity', '#climate', '#climatecrisis', '#technical', '#wildfire', '#landslides', '#floods', '#earthquakes', '#disasters', '#FlashFlood', '#12000yearsCycle']",https://twitter.com/SvetaMaks2/status/1762203308041605526,1.7622E+18,Floods
地震通知bot(β),@eq_info_pochi,2024-03-04T08:40:08.000Z,FALSE,"【気象庁 震源速報】
03月04日 17時31分ごろ、石川県能登地方を震源とする、M4.3の地震がありました。

この地震による津波の心配はありません。https://jma.go.jp/bosai/map.html#contents=earthquake_map…#jishin #地震 #earthquake",0,0,1,323,"['#jishin', '#地震', '#earthquake']",https://twitter.com/eq_info_pochi/status/1764571517155938806,1.76457E+18,Earthquake
Caliber,@Caliberaz,2024-03-04T06:36:09.000Z,TRUE," Казахстанские СМИ сообщают о серьезном землетрясении в Алматы. В городе звучат сирены, горожане выходят на улицы.#Kazakhstani #Almaty #CaliberAz #news #video #politics #earthquake #Kazakhstan #caliber #новости #видео #политика #землетрясение #Казахстан #Алматы #улица",0,2,1,854,"['#Kazakhstani', '#Almaty', '#CaliberAz', '#news', '#video', '#politics', '#earthquake', '#Kazakhstan', '#caliber', '#новости', '#видео', '#политика', '#землетрясение', '#Казахстан', '#Алматы', '#улица']",https://twitter.com/Caliberaz/status/1764540313748561924,1.76454E+18,Earthquake
paivapo_ndini_ndapo,@GkMvura,2024-02-24T13:17:26.000Z,FALSE,"Kuyatshisa too much Shem senginga ncibilika#heatwave#bulawayo#drought#weather 
Hope all of you are drinking water because this heat is too much
Wear hats and apply sunscreen #gkmvura",0,0,5,136,"['#heatwave', '#bulawayo', '#drought', '#weather', '#gkmvura']",https://twitter.com/GkMvura/status/1761379810037649586,1.76138E+18,Drought
Fire & Flood Emergency Services,@firefloodemerg,2024-02-28T23:43:49.000Z,FALSE,"Fire & Flood's use of a variety of quick deploy flood barriers provide the ability to respond rapidly to an imminent threat. More so, flood waters can be used for good and diverted and dispersed over drought stricken agricultural land and fire prone areas. 
.
.#flooding #floods",0,0,0,19,"['#flooding', '#floods']",https://twitter.com/firefloodemerg/status/1762986998384472101,1.76299E+18,Floods
Every Earthquake,@everyEarthquake,2024-03-04T06:23:06.000Z,TRUE,"USGS reports a M1.07 earthquake, 7 km WNW of The Geysers, CA on 3/4/24 @ 6:21:00 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/nc74011561…#earthquake",0,0,1,232,['#earthquake'],https://twitter.com/everyEarthquake/status/1764537032083218564,1.76454E+18,Earthquake
FarmPolicy,@FarmPolicy,2024-02-29T13:33:36.000Z,TRUE,"1/ #Drought conditions in the southern #Plains, as of Feb. 27:",1,0,0,526,"['#Drought', '#Plains']",https://twitter.com/FarmPolicy/status/1763195816997433423,1.7632E+18,Drought
Jennifer Brindley Ubl,@JennBrindleyUbl,2024-03-02T22:13:51.000Z,FALSE,For anyone who hasn’t read  ‘s account of his experience rendering disaster response aid in the Joplin aftermath… you need to. It’s truly an incredible read: http://stormdoctor.blogspot.com/2011/06/first-response-mode-may-22-2011-joplin.html?m=1…  #girlswhochase #GWCSpringTraining24 #wx #tornadoes #tornado #joplin…,2,4,20,938,"['#girlswhochase', '#GWCSpringTraining24', '#wx', '#tornadoes', '#tornado', '#joplin']",https://twitter.com/JennBrindleyUbl/status/1764051520834654574,1.76405E+18,Tornadoes
The One & Holy Trinity Angel Ajmeet Singh,@FijianPrince,2024-02-25T23:16:05.000Z,FALSE,#ZombieFire #ZombieFires #Godsweatherandevents Wouldnt you like fair #weather #Canada? #AjmeetSingh #Dattatreya #Daniel713 #Man#Yeg #yegtraffic #Calgary #Ymm #RedDeer #Banff #SlaveLake #Lloydminster #MedicineHat#GrandePrairie #Prairies#Alberta #Drought,0,0,0,698,"['#ZombieFire', '#ZombieFires', '#Godsweatherandevents', '#weather', '#Canada', '#AjmeetSingh', '#Dattatreya', '#Daniel713', '#Man', '#Yeg', '#yegtraffic', '#Calgary', '#Ymm', '#RedDeer', '#Banff', '#SlaveLake', '#Lloydminster', '#MedicineHat', '#GrandePrairie', '#Prairies', '#Alberta', '#Drought']",https://twitter.com/FijianPrince/status/1761892853746434513,1.76189E+18,Drought
Meteorologist Austen Onek ☈,@AustenOnek,2024-03-02T05:45:00.000Z,FALSE,"Friday's  #WeatherWindow #PictureOfTheDay: #FieldsOfFire - #Wildfires along the #OcoeeRiver. Picture taken by Dillon Hopper, submitted to  by dad John Hopper. 

Got weatherpix to share? Email them to Pictures@WDEF.com",0,0,0,34,"['#WeatherWindow', '#PictureOfTheDay', '#FieldsOfFire', '#Wildfires', '#OcoeeRiver']",https://twitter.com/AustenOnek/status/1763802666575204602,1.7638E+18,Wildfire
